model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
VECM,2021-02-01,2021-03-01,1,validation,4055.2,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,815.516897608418,-9.742704093983901
XGBoost,2021-02-01,2021-03-01,1,validation,4055.2,5316.06201171875,8.19746714347807,5305.556534867522,5326.567488569978,5299.995271353083,5332.128752084417,1256.237086144925,-11831.960759827389
ARIMA,2021-03-01,2021-04-01,1,validation,4470.738472224253,4894.571730950003,460.21351985636176,4304.7843740931075,5484.359087806899,3992.56980683315,5796.573655066856,253.12945992107274,-7.47470277463725
BVAR,2021-03-01,2021-04-01,1,validation,4470.738472224253,5015.184535900862,478.4971041862573,4401.965822922215,5628.403248879509,4077.3474449891137,5953.0216268126105,335.38756772099146,-7.736911786066065
DMA,2021-03-01,2021-04-01,1,validation,4470.738472224253,4109.282316962271,,,,,,,
DMS,2021-03-01,2021-04-01,1,validation,4470.738472224253,3682.174240876185,,,,,,,
MS-VAR,2021-03-01,2021-04-01,1,validation,4470.738472224253,3682.174240876185,498.44192547865026,3043.395210945757,4320.953270806614,2705.24601855326,4659.10246319911,531.5161152889832,-8.381879995828644
MS-VECM,2021-03-01,2021-04-01,1,validation,4470.738472224253,4075.7479340601094,498.44192547865026,3436.968904129681,4714.526963990538,3098.819711737184,5052.676156383035,235.21016573294966,-7.4444144910642756
Naive,2021-03-01,2021-04-01,1,validation,4470.738472224253,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,221.89837621722822,-7.407617303583058
VECM,2021-03-01,2021-04-01,1,validation,4470.738472224253,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,429.2210202043387,-8.066310420749232
XGBoost,2021-03-01,2021-04-01,1,validation,4470.738472224253,5091.95654296875,8.19746714347807,5081.451066117522,5102.462019819978,5075.889802603083,5108.023283334417,616.5931451706715,-2874.456483777437
ARIMA,2021-04-01,2021-05-01,1,validation,4032.831217910092,4875.459676767298,460.21351985636176,4285.672319910403,5465.247033624194,3973.457752650445,5777.461600884151,595.1310901831893,-8.726820087472637
BVAR,2021-04-01,2021-05-01,1,validation,4032.831217910092,4965.199716519833,483.0388450122572,4346.160528475326,5584.2389045643395,4018.4609771620094,5911.9384558776555,669.7126703412844,-8.96189928003775
DMA,2021-04-01,2021-05-01,1,validation,4032.8312179100926,4887.847267931329,,,,,,,
DMS,2021-04-01,2021-05-01,1,validation,4032.8312179100926,4977.793956459102,,,,,,,
MS-VAR,2021-04-01,2021-05-01,1,validation,4032.831217910092,4603.372598357597,498.44192547865026,3964.5935684271685,5242.151628288026,3626.4443760346717,5580.3008206805225,351.9056301749358,-7.785537039163947
MS-VECM,2021-04-01,2021-05-01,1,validation,4032.831217910092,4977.793956459102,498.44192547865026,4339.014926528674,5616.572986389531,4000.8657341361773,5954.722178782027,674.8868775146101,-8.92751733257821
Naive,2021-04-01,2021-05-01,1,validation,4032.831217910092,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,549.7517016419885,-8.447687256366262
VECM,2021-04-01,2021-05-01,1,validation,4032.831217910092,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,837.4559378871263,-9.855764266707638
XGBoost,2021-04-01,2021-05-01,1,validation,4032.831217910092,4865.88720703125,8.19746714347807,4855.381730180022,4876.392683882478,4849.820466665583,4881.953947396917,828.4310635473325,-5166.699154918158
ARIMA,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4870.86834296025,460.21351985636176,4281.080986103354,5460.655699817145,3968.8664188433963,5772.870267077103,565.6306115377861,-8.602668595816015
