date,signed_net_flow,gross_abs_flow,cancellation_index,info_loss_potential
2022-11-01,16.1528042785734,2905.281105117722,0.00555980770677228,0.9944401922932277
2022-12-01,244.99963975268352,3096.1263484121187,0.079131021212469,0.920868978787531
2023-01-01,145.78974824640147,2992.5286767773223,0.04871791183749109,0.9512820881625089
2023-02-01,529.9387425766427,2572.02596995817,0.20603942136138745,0.7939605786386126
2023-03-01,345.06058676385146,3244.145390784535,0.10636409445274743,0.8936359055472526
2023-04-01,19.620929670521917,2882.014546788825,0.006808060595108304,0.9931919394048917
2023-05-01,132.9113947883518,3065.4407155748722,0.043358005298571395,0.9566419947014286
2023-06-01,234.8190870477422,2972.99178003634,0.07898410235257089,0.9210158976474291
2023-07-01,392.8278637088913,3167.9404268151447,0.12400102615055063,0.8759989738494494
2023-08-01,402.2953406533045,3254.338732529514,0.12361815217084383,0.8763818478291562
2023-09-01,257.1842596670469,2955.7481473118987,0.08701156081276504,0.9129884391872349
2023-10-01,-28.442956292049956,3192.528746820281,0.008909224801931319,0.9910907751980687
2023-11-01,352.90060392054295,3130.3110180731865,0.11273659450547675,0.8872634054945232
2023-12-01,352.1884694730406,3329.3406279381043,0.10578324924691007,0.8942167507530899
2024-01-01,288.2940130628009,3311.869718570127,0.08704871796323845,0.9129512820367616
2024-02-01,502.7545005531752,3259.5938259407967,0.1542383890140264,0.8457616109859736
2024-03-01,551.5489871445973,3566.9483540511346,0.15462769078733077,0.8453723092126693
2024-04-01,211.8831199228378,3082.375241056311,0.06874020953082492,0.9312597904691751
2024-05-01,305.0365698679403,3114.2277885911576,0.09794934429184304,0.9020506557081569
2024-06-01,301.0916139395947,3194.3340324441306,0.09425802401423115,0.9057419759857689
2024-07-01,291.2982393955069,3759.541399110932,0.0774823864060638,0.9225176135939362
2024-08-01,437.1987209747941,3745.253560855682,0.1167340779124463,0.8832659220875537
2024-09-01,102.53826315028022,3394.018207893079,0.030211465251370407,0.9697885347486296
2024-10-01,228.94862554447704,3633.707063042468,0.06300690219997551,0.9369930978000245
2024-11-01,300.7969500132833,3293.3967543161325,0.09133334743804447,0.9086666525619556
2024-12-01,153.17411787654123,4002.127647317895,0.03827317151645423,0.9617268284835457
2025-01-01,202.34069179155665,3773.391893969315,0.053623026040560545,0.9463769739594394
2025-02-01,498.9029430833382,3427.3092448416473,0.14556694696698988,0.8544330530330101
2025-03-01,659.7551900739467,3934.3687924363785,0.16769022551782437,0.8323097744821757
