model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VECM,2019-07-01,2019-10-01,3,validation,7780.083013603978,9135.485157501727,495.44677501584135,8500.544567335954,9770.425747667501,8164.427322214186,10106.54299278927,1076.810216970338,-10.866472099976983
Naive,2019-07-01,2019-10-01,3,validation,7780.083013603978,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1348.4938423585997,-12.522293043611377
VECM,2019-07-01,2019-10-01,3,validation,7780.083013603978,6712.115508163068,383.426962976981,6220.734083487753,7203.496932838382,5960.612470026633,7463.618546299503,852.2549463846481,-10.747096646435063
XGBoost,2019-07-01,2019-10-01,3,validation,7780.083013603978,7746.67578125,2.383046552594857,7743.621784209756,7749.729778290244,7742.005095833432,7751.346466666568,32.062742311894226,-100.0493969237822
ARIMA,2019-04-01,2019-10-01,6,validation,7780.083013603978,6237.643628134469,1059.2845126744385,4880.1159025589695,7595.171353709968,4161.484133911564,8313.803122357374,1013.3719015443505,-8.944422012514876
BVAR,2019-04-01,2019-10-01,6,validation,7780.083013603978,6419.433091375238,973.9242675422536,5171.298921584195,7667.567261166281,4510.576603322922,8328.289579427554,883.0564308484696,-8.776188065432125
DMA,2019-04-01,2019-10-01,6,validation,7780.083013603978,6979.109234000471,,,,,,,
DMS,2019-04-01,2019-10-01,6,validation,7780.083013603978,6237.643628134469,,,,,,,
MS-VAR,2019-04-01,2019-10-01,6,validation,7780.083013603978,7631.125300400012,495.44677501584135,6996.184710234239,8266.065890565784,6660.06746511247,8602.183135687554,133.5165086410032,-7.1695946711158
MS-VECM,2019-04-01,2019-10-01,6,validation,7780.083013603978,9107.832433069148,495.44677501584135,8472.891842903377,9742.77302323492,8136.774597781607,10078.89026835669,1049.3450015484689,-10.71533916238878
Naive,2019-04-01,2019-10-01,6,validation,7780.083013603978,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1348.4938423585997,-12.522293043611377
VECM,2019-04-01,2019-10-01,6,validation,7780.083013603978,6539.063273146654,383.426962976981,6047.681848471339,7030.4446978219685,5787.560235010219,7290.566311283089,1024.8180125870615,-12.106046564375653
XGBoost,2019-04-01,2019-10-01,6,validation,7780.083013603978,6766.470703125,2.383046552594857,6763.416706084756,6769.524700165244,6761.800017708432,6771.141388541568,1012.2678204368941,-90460.14624851388
