model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates,varset,split_label,train_end,valid_end
DMA,test,12,all,5.81061530015171e+30,1.0064280866701321e+31,9.580569330475138e+28,200.0,1.3914840306584323e+28,1.162123060030342e+31,,,,,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
DMA,validation,1,all,736.842210390841,954.9299116779151,17.9864019574369,16.644262147024147,1.7645363114077544,830.8482204831173,,,,,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMA,validation,3,all,1684976.9710694787,2348296.5281732446,29079.59262465173,119.38531891794923,4035.0607055489954,3339851.60546874,,,,,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMA,validation,6,all,7.38809166443022e+16,9.77356553257962e+16,1437191232195147.2,189.13780848224522,176924663517595.4,1.4765219098766346e+17,,,,,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMA,validation,12,all,1.069416197386153e+33,1.1973768881506188e+33,3.355352733007639e+31,200.0,2.560960387020365e+30,1.069416197386153e+33,,,,,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,test,1,all,911.7444731123778,1011.5909697249293,15.922351012394408,16.10134885740239,2.1833795714265167,1245.6654658288255,,,,,14,full,2024-02-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,test,3,all,3105.7690081797905,6330.749219078629,54.62403543657781,38.08819677398507,7.437470482141921,5277.263608305445,,,,,12,full,2024-04-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,test,6,all,1554.3442134196807,1666.0126572588697,25.183656311464166,25.38593697247342,3.722230847158919,2274.476685829901,,,,,9,full,2024-07-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,test,12,all,1830.393099403521,1845.9412070201315,29.301824796253094,34.39633020448182,4.3832927084002495,3660.786198807042,,,,,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,validation,1,all,1073.777125699333,1521.625190826602,23.71470928423377,20.722034809439354,2.571403622019037,1178.714203729576,,,,,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,validation,3,all,1419.76409665375,1968.2060318476204,33.709649174806174,27.123736009052962,3.399948139303435,1477.410440949824,,,,,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,validation,6,all,2112.1711976794973,2636.091795647773,56.42024003553077,39.89614024388155,5.058074471925511,2118.312918666188,,,,,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
DMS,validation,12,all,4233.43741254068,4524.702049105989,151.51939565229839,78.98044193384935,10.137929031695675,4233.43741254068,,,,,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,test,1,all,1221.2453863223911,2296.2998827248994,23.74173519330372,24.442061390124383,2.924549922515997,1810.2172369438993,986.9290561608226,-13.329966619222725,0.5,0.9285714285714286,14,full,2024-02-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,test,3,all,3684.941521389148,6500.078557178544,64.29917882996457,49.64270798804591,8.824430832289503,6291.38238344583,3333.3614808986563,-54.76013673849301,0.08333333333333333,0.16666666666666666,12,full,2024-04-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,test,6,all,4217.838713456148,7105.940185091878,71.345519586952,57.87427856928841,10.100574397885024,7640.200538238407,3842.7402555382787,-63.99576887941914,0.0,0.0,9,full,2024-07-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,test,12,all,7806.434028532443,12004.880974157913,128.48130405683187,84.36798248948415,18.694282319478035,15452.752162216842,7491.175462797223,-168.88807962639905,0.3333333333333333,0.3333333333333333,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,validation,1,all,634.8728568223482,781.3133660352663,17.682067117523854,15.916957251475283,1.5203474952880285,715.7212851091525,453.2657370865897,-8.142686370915381,0.6153846153846154,0.8076923076923077,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,validation,3,all,986.8847342313835,1152.799004647175,27.020176999285876,22.477427947019446,2.363320021801662,1014.861663105292,739.9167795009085,-9.066901336521054,0.4166666666666667,0.5833333333333334,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,validation,6,all,1709.4385487365853,1864.0177242080435,52.07687121394321,38.32712209949925,4.093639518514984,1709.4385487365853,1375.8864685056226,-11.847642948021312,0.14285714285714285,0.38095238095238093,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VAR,validation,12,all,3437.569824289211,3527.643204847905,118.79814709010026,71.37183314952901,8.232043024164517,3437.569824289211,3085.7984713058627,-23.30079922518596,0.0,0.0,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,test,1,all,808.9528725543021,905.4054247586427,13.303815121203918,12.293385723297648,1.9372216978212062,808.9528725543021,550.4271949250877,-8.35175419887486,0.5,0.8,10,full,2024-06-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,test,3,all,1401.411612081206,1730.6787245606845,22.607086066591055,19.359661123903862,3.3559989396292917,1401.411612081206,1104.999679693632,-10.846731267667247,0.375,0.625,8,full,2024-08-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,test,6,all,1501.5811338170297,1680.1252808434062,23.935720283124976,20.91050881716631,3.5958776489467925,1501.5811338170297,1166.436494759719,-10.648981034765457,0.2,0.4,5,full,2024-11-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,test,12,all,,,,,,,,,,,0,full,,,,full,baseline,2019-12-01,2022-12-01
MS-VECM,validation,1,all,859.2165251619655,1117.712156224611,20.20237326782031,18.60034019799337,2.0575894494503677,946.3708682790071,653.1133545457687,-8.966026545665896,0.5454545454545454,0.7272727272727273,22,full,2020-03-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,validation,3,all,1363.7420740644948,1743.0898571847051,30.04393738752999,25.993534171369305,3.2657906606692895,1433.5626512787967,1105.0936599819267,-11.260742131076274,0.3,0.55,20,full,2020-05-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,validation,6,all,2383.0725627746738,3278.099421150595,56.094445209042995,39.427390394047,5.706809423288864,2390.659394581762,2090.850017844058,-21.175235707444134,0.23529411764705882,0.4117647058823529,17,full,2020-08-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
MS-VECM,validation,12,all,5704.189805469076,7174.002655798952,172.08617087134212,82.25317393940873,13.659980246752204,5704.189805469076,5374.18650272904,-73.46867429724196,0.08333333333333333,0.16666666666666666,12,full,2021-02-01,2022-01-01,,full,baseline,2019-12-01,2022-12-01
Naive,test,1,all,1090.357142857143,1256.7929992075635,18.273236284396514,20.73905552088144,2.6111082452153664,2180.714285714286,824.9358500517511,-9.188908805005244,0.2857142857142857,0.5714285714285714,14,full,2024-02-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,test,3,all,1492.9166666666667,1537.0224732687982,24.645321807665955,28.26801041433346,3.575128611106377,2985.8333333333335,1129.864252236456,-10.070098661334416,0.0,0.3333333333333333,12,full,2024-04-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,test,6,all,1652.0,1674.059337857134,26.727434169907205,30.93115170842348,3.9560898457478544,3304.0,1280.4578136527443,-10.563103178005072,0.0,0.1111111111111111,9,full,2024-07-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,test,12,all,1731.3333333333333,1744.6189650847355,27.718121958985332,32.22450986385508,4.146071561504107,3462.6666666666665,1357.274228319091,-10.833359976383328,0.0,0.0,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,validation,1,all,1194.1254311098585,1505.6367026986793,37.40212711153329,26.79020330310126,2.8596050197112532,1211.4248380673414,957.491951423989,-10.313327933627132,0.4230769230769231,0.5769230769230769,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,validation,3,all,1704.1522193919234,1972.3804528775536,55.31703357696301,37.92182340111248,4.080980200208873,1704.1522193919234,1409.6061419441721,-12.41809331108214,0.20833333333333334,0.375,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,validation,6,all,2227.528077069384,2424.681746294306,70.82636145553595,47.95161613930935,5.334322764414306,2227.528077069384,1909.1655216858649,-14.970764384608444,0.09523809523809523,0.14285714285714285,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
Naive,validation,12,all,3732.9621648663674,3871.414071048099,134.11762847368217,75.00118982744198,8.939427188249857,3732.9621648663674,3381.183484853306,-26.560947661320693,0.0,0.0,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,test,1,all,7276.842360800964,7297.978680928076,127.32872410967076,200.0,17.426054583942214,14553.684721601929,6952.875794837934,-88.03726554541014,0.0,0.0,12,full,2024-02-01,2025-01-01,,full,baseline,2019-12-01,2022-12-01
VECM,test,3,all,642464730.0397042,642464730.0398084,10767954.023393808,200.0,1538527.9629305147,1284929460.0794084,642464406.0731386,-625919278910.9424,0.0,0.0,12,full,2024-04-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,test,6,all,4.621605974303672e+18,4.621605974303672e+18,7.531960142191192e+16,200.0,1.1067486964885216e+16,9.243211948607345e+18,4.621605974303672e+18,-3.2389599556222854e+31,0.0,0.0,9,full,2024-07-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,test,12,all,3.7045871440327063e+34,3.7045871440327068e+34,5.955838882057006e+32,200.0,8.871476745275928e+31,7.409174288065413e+34,3.7045871440327063e+34,-2.0811308033188255e+63,0.0,0.0,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,validation,1,all,1105.4466325368912,1401.8350545114254,35.87755030277773,25.909852446257965,2.6472434612562683,1152.549925263139,884.5508730194609,-10.410756454563161,0.46153846153846156,0.5769230769230769,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,validation,3,all,11918717.649150128,14147182.501008179,248666.31236159833,199.8636576403601,28542.081032771523,21688815.948294293,11918398.042648211,-294680336.17664593,0.0,0.0,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,validation,6,all,4.4129104277487354e+17,5.7601327715335386e+17,8745731604044636.0,199.99999999996876,1056771799843316.8,8.766624979160287e+17,4.412910427748732e+17,-4.854773577688766e+29,0.0,0.0,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
VECM,validation,12,all,6.311662546937472e+33,7.056064766133402e+33,1.99165490469563e+32,200.0,1.5114711932037755e+31,6.311662546937472e+33,6.311662546937473e+33,-7.284747871119653e+61,0.0,0.0,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,test,1,all,323.9544154575893,381.7186958836492,5.618569435443884,5.655910876718056,0.7757825505308418,533.4311174665179,321.68752100765,-4341.9384520083495,0.07142857142857142,0.07142857142857142,14,full,2024-02-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,test,3,all,491.25830078125,549.9404571815843,8.162852872816504,8.289890795628992,1.1764297671670996,823.0366617838541,488.99019950701563,-9359.093886027678,0.0,0.0,12,full,2024-04-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,test,6,all,516.9991861979166,555.8514298444007,8.398168941529441,8.512378311037107,1.2380721735941176,882.23828125,514.7310849236823,-9561.315511330733,0.0,0.0,9,full,2024-07-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,test,12,all,777.2683919270834,884.3016053223644,12.490785871650596,12.01589597814943,1.8613460004379527,1032.4474283854167,775.0002906528488,-24195.663867139174,0.0,0.0,3,full,2025-01-01,2025-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,validation,1,all,1790.9847859909528,2372.5127254752124,60.61424584302541,36.28432865746529,4.28892053616689,1836.122629383221,1790.0649120101177,-981874.1378877354,0.0,0.0,26,full,2020-02-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,validation,3,all,2595.8470554249525,3136.336009168545,93.01990562396107,50.6313806163238,6.216346354165328,2614.594003621113,2595.0150713614726,-1836516.3460454307,0.0,0.0,24,full,2020-04-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,validation,6,all,2946.3119052892534,3333.152244014606,102.83744398954818,57.8557119597797,7.055614171259582,2946.3119052892534,2945.5035449878555,-2434074.6029184284,0.0,0.0,21,full,2020-07-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
XGBoost,validation,12,all,4107.062375862474,4225.24633752407,149.18032378995488,79.90382697721665,9.835295254844183,4107.062375862474,4106.329611599738,-5849649.555276716,0.0,0.0,15,full,2021-01-01,2022-03-01,,full,baseline,2019-12-01,2022-12-01
ARIMA,test,1,all,1272.0340899960938,1624.2835850195397,48.50029934204045,58.05632693383078,4.708912312551608,2449.9793429387223,1083.9646258235255,-12.89427651366024,0.3125,0.3958333333333333,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,test,3,all,1525.4304459484454,1836.484449965956,55.83440945631347,64.34388141430931,5.64695416998595,2834.1382759399444,1220.692308296536,-10.685123776797958,0.2916666666666667,0.6041666666666666,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,test,6,all,2073.452385703685,2469.1877808589193,69.46454385201565,74.91985603317288,7.67566336886425,3808.587701294655,1623.6867097102931,-10.770164147982838,0.3541666666666667,0.5416666666666666,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,test,12,all,2918.418517073677,3271.371993584877,86.28807653856641,89.97953744830824,10.803623107513607,5158.688142182146,2214.0021322741463,-10.726758151006814,0.2916666666666667,0.5208333333333334,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,validation,1,all,1224.569711553833,1457.378327102099,30.184723254205366,23.197341591827435,4.533205074976665,1523.5895823116214,1005.9581576687026,-12.281496885410132,0.2,0.4,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,validation,3,all,1472.5411713225008,1728.4046448985096,35.68057367331334,27.20016444440227,5.451164640093084,1817.004749849853,1154.0000994702723,-10.692364905138115,0.30303030303030304,0.5454545454545454,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,validation,6,all,1776.5524156733163,1981.276051089292,41.93814287714929,32.94865029444005,6.5765765319096685,2373.983214202707,1344.79056992867,-10.028883346310502,0.2,0.6,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
ARIMA,validation,12,all,2363.6865909642297,2867.2719529718374,71.58022071600251,43.340445061310994,8.750074372015279,2804.526343080408,1848.446768668239,-10.538321057451382,0.4583333333333333,0.5,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,test,1,all,918.0340400931938,1154.383517436983,26.18161042147668,27.529573765887037,3.3984480673388333,1629.2579985689074,732.5650047637891,-9.911698193799973,0.3958333333333333,0.5833333333333334,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,test,3,all,1168.3584107245194,1444.7971217513636,33.29516864060668,33.793142098975515,4.325117816418594,2037.074341274325,899.9697954529729,-9.419132735288438,0.4791666666666667,0.6041666666666666,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,test,6,all,1554.965427027515,1881.072354987311,45.388021985585056,43.34610852832406,5.756289003971913,2658.8804395409543,1179.4560610350059,-9.52091466073932,0.375,0.7083333333333334,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,test,12,all,2380.3139822745234,2650.368790518,71.51464626305291,63.66395928370835,8.811626910805254,3987.138800707547,1740.7549738939913,-9.890063854339779,0.4375,0.5625,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,validation,1,all,1325.9664993547085,1564.5220939229387,31.700114044603346,24.86149346778888,4.908563397747866,1791.8064050719288,1103.7699248680594,-12.798092009520452,0.2571428571428571,0.37142857142857144,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,validation,3,all,1593.8828979182626,1812.7166441300594,37.51851643521137,29.21865630223902,5.900356650658468,2126.3624144530713,1248.6657095998753,-10.666764696358326,0.24242424242424243,0.48484848484848486,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,validation,6,all,1861.9905594932711,2112.5669887185045,45.67699750251856,34.079836005343495,6.892857935497347,2357.6009751026704,1409.267727356894,-10.053816116074893,0.23333333333333334,0.5666666666666667,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
BVAR,validation,12,all,2484.5068448628817,3119.959326575129,77.32822183967664,44.23049940301382,9.197335955382687,2775.756864630872,1976.1419364938029,-10.634030201491584,0.5,0.5,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,test,1,all,273.11969512305836,365.469751764934,8.201655281297844,9.0019532101653,1.0110552109254087,494.68340492877604,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,test,3,all,533.914498070124,675.6677417801186,15.320973411189657,16.950194340429686,1.9764852008171723,977.0421130295481,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,test,6,all,826.5509657920511,1046.135457950045,23.70993870341928,26.915721783272772,3.0597890814243542,1520.0382355536221,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,test,12,all,1681.8531427123023,1905.4558304620589,48.93298723824755,49.49744904281715,6.226011577760386,2914.190440874312,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,validation,1,all,674.965587212765,845.0901228035091,13.779075643876654,13.7865771906622,2.498638825147033,1050.6196145440208,,,,,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,validation,3,all,979.4920162164004,1185.7386819527055,20.44127387885967,17.890496963150046,3.6259578666021213,1342.260023291109,,,,,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,validation,6,all,1380.6342756446495,1645.5419878645905,32.714861358184486,26.122871153057453,5.110936720047986,1736.61466466279,,,,,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMA,validation,12,all,2347.6836920213486,2857.2139986105744,69.58408706143695,42.911801564591904,8.690833626455635,2601.1900618229365,,,,,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,test,1,all,269.33594293373665,361.4383867049772,8.031192926523083,8.81755578671491,0.9970482299709943,490.7231816668071,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,test,3,all,527.1842112395392,659.957122355623,14.865869913649494,16.5937440218372,1.9515705143533513,975.3314655694209,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,test,6,all,845.2366942452791,1103.049782030763,24.76855118829894,26.807016795609908,3.12896132883061,1559.2667185517394,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,test,12,all,1687.5912840354229,1907.3607871814515,49.09276737027127,49.51988378532053,6.247253464703594,2924.7866578312623,,,,,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,validation,1,all,715.9603849945121,867.300689921364,14.641876326371387,14.844979202333038,2.650396478140142,1140.333597575695,,,,,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,validation,3,all,966.7661770896106,1177.1776211154404,19.956199469061488,17.39250011722951,3.5788483897233405,1338.1939592205604,,,,,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,validation,6,all,1527.5533569033441,1726.9068483648318,33.823494863660244,28.233867609304415,5.654812922839031,2124.984155432735,,,,,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
DMS,validation,12,all,2394.358193329861,2889.216477977349,69.94497988129291,43.70797815387012,8.863616836923317,2835.1979454460393,,,,,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,test,1,all,287.7787998079625,461.4828708521717,9.806152582451267,12.003865042740415,1.065321396937719,500.37694449571177,236.96600280528392,-7.549488023501676,0.9166666666666666,0.9583333333333334,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,test,3,all,575.2153580390894,795.3486527487258,18.931459518739977,21.252086781108222,2.129375858038024,1048.8306863474138,428.56300187134246,-8.3591146706756,0.6458333333333334,0.8541666666666666,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,test,6,all,894.8614570828677,1140.625673513489,27.679355431681437,31.683050847678867,3.31266604128379,1658.830314608654,705.994459682165,-9.642673145986096,0.4583333333333333,0.5625,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,test,12,all,1745.345748164433,2019.9584877490622,49.748128329000885,56.60977291488221,6.461053322255172,3140.0679013267604,1498.7498336791905,-14.980875650792816,0.22916666666666666,0.2916666666666667,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,validation,1,all,600.3571355271009,792.0428696910573,12.508787273787602,12.840847382474376,2.222447597627247,881.7051614531886,450.03249627627537,-8.498007553871163,0.6571428571428571,0.8,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,validation,3,all,862.3713172737848,1086.3231027842949,18.14652750028902,15.755219312162849,3.192391576482313,1125.285613962251,677.2110723281348,-9.67154591836386,0.45454545454545453,0.6363636363636364,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,validation,6,all,1316.7687515160142,1534.6860461036038,30.23808448146105,24.53234697114129,4.8745144769005435,1545.275924226731,1069.4663489623115,-12.177639400974165,0.23333333333333334,0.43333333333333335,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VAR,validation,12,all,2396.319640346048,2732.9639205734447,66.24162374194957,43.44565550099776,8.870877870316665,2537.150402159021,2154.90338206516,-22.82391672812044,0.125,0.125,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,test,1,all,269.33594293373665,361.4383867049772,8.031192926523083,8.81755578671491,0.9970482299709943,490.7231816668071,207.8517276684854,-7.3965722052462155,0.9166666666666666,1.0,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,test,3,all,507.7106300906069,643.3385725864465,14.031058240425113,15.49405559944172,1.8794817340581929,936.3843032715564,371.96353073555935,-7.95442506011058,0.6458333333333334,0.8333333333333334,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,test,6,all,813.7494912914789,1001.4913716987129,22.35350559010716,24.57886321943221,3.0123996117799163,1489.5915882418929,626.6146180949569,-9.100591437211984,0.4166666666666667,0.6041666666666666,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,test,12,all,1687.5912840354229,1907.3607871814515,49.09276737027127,49.51988378532053,6.247253464703594,2924.7866578312623,1435.5223589994187,-14.239876874418165,0.16666666666666666,0.25,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,validation,1,all,625.3369157519535,789.3646375463345,12.88883078787495,12.427196676679696,2.314919643455832,858.7462909716418,458.20708561890086,-8.493686316976236,0.5714285714285714,0.7714285714285715,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,validation,3,all,969.9361074753134,1177.9618647466314,20.401888628158098,17.866100175452022,3.5905830785501265,1226.4140572079764,768.3074530188879,-10.147380979550828,0.45454545454545453,0.48484848484848486,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,validation,6,all,1593.8383094687879,1812.5935461052509,36.802113415839806,29.298503599561926,5.900191589752962,1920.9149258551,1338.1608917878007,-14.180123072557324,0.16666666666666666,0.23333333333333334,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
MS-VECM,validation,12,all,2755.415171645863,3128.9184552954403,76.08491433875372,48.590423729725735,10.200204955194677,3132.8621342969377,2513.83990786104,-27.780587638520625,0.125,0.125,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,test,1,all,867.6189553174833,1110.3715755496994,23.83623394939091,25.425179422661888,3.2118176811678105,1563.8481219841499,688.4070080190551,-9.576861312243864,0.5625,0.625,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,test,3,all,1131.2113633867002,1397.7871536770444,31.752938243839,32.23198017386806,4.1876040579747995,1984.7187548302302,923.9908751210995,-11.0104697786955,0.4375,0.5,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,test,6,all,1517.6846498211153,1817.8366005025096,43.938287993414214,41.79492332531747,5.618280194153579,2602.6517155952356,1289.8207638572142,-13.681819837208153,0.3125,0.3333333333333333,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,test,12,all,2289.339556023279,2528.190138468625,68.48138626174205,60.58493135332704,8.474850876836605,3836.5801371252455,2021.0036758100623,-19.756456722661266,0.08333333333333333,0.08333333333333333,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,validation,1,all,1311.6419460915672,1556.8392885034957,30.49806213517783,24.51388236096702,4.855535679573414,1830.733604222012,1091.7411834009388,-12.374224877317609,0.2571428571428571,0.4,35,full,2019-02-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,validation,3,all,1587.1574810188195,1804.1527961394127,36.52922640287709,29.07351736515903,5.875459992075263,2175.4070853724825,1342.0900980344338,-14.120155117068185,0.15151515151515152,0.2727272727272727,33,full,2019-04-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,validation,6,all,1861.9029794144199,2083.4978229349276,44.65073024930081,34.17251455873933,6.892533724916136,2429.0594160621376,1612.1445901172717,-16.270922912073235,0.13333333333333333,0.16666666666666666,30,full,2019-07-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
Naive,validation,12,all,2443.938461442485,2997.7204881726425,74.76688394032905,44.10792102981412,9.047156835427492,2827.875145779462,2196.2370781616733,-25.564169300720653,0.20833333333333334,0.25,24,full,2020-01-01,2021-12-01,,parsimonious,early,2018-12-01,2021-12-01
VECM,test,1,all,986.7707242595485,1195.5004333036063,30.233447734111145,30.343903448481722,3.652902740323197,1688.4185952894798,792.0623976528481,-10.302103193299873,0.2916666666666667,0.5,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
VECM,test,3,all,1233.0102840674951,1476.1657023250614,37.61701139514437,36.50192008844661,4.564451026753547,2075.699614264981,1022.4196322048105,-12.022842730077542,0.20833333333333334,0.375,48,full,2022-01-01,2025-12-01,,parsimonious,early,2018-12-01,2021-12-01
